Course,Course__FAA_,Title,Period,Division,Branch,Type,Delivery,Is_Active__course_,Is_Cancelled__course_,Cancelled_Date__course_,Class,Class_Start,Class_End,Is_Active__class_,Is_Cancelled__class_,Cancelled_Date__class_,Class_Favorability,Class_Favorability__eoc_,Class_Favorability__post_,Evaluations_Completed,Evaluations_Sent,Completion_Rate,Evaluation,Sent_Date,Completed_Date,Is_Completed,Days_to_Complete_Evaluation,Evaluation_Favorability,Question,Type__question_,Subtype__question_,Metric,Statement,Sort__question_,Statement__short_,Answer,Sentiment,Degree,Attitude,Response__positive_,Response__negative_,Sort__sentiment_,Comment,Comments_per_Eval,Category,Comment_Date,Is_Duplicate,Length__original_,Length,Word_Count,Sentence_Count,Question_Count,Exclamation_Count,Comments,Date,Use_Date,FY_Start,FY_End,Is_Holiday,Is_Weekday,Is_Last_Day_of_Month
50143,FAA50143,AIR TRAFFIC BASICS (EN ROUTE),90,AMA-500,AMA-513,COURSE,RES,Y,N,,102973,24OCT2016:00:00:00.000,29NOV2016:00:00:00.000,Y,N,,0.948717,0.947761,1,19,37,0.513513,1161123424,23NOV2016:00:00:00.000,28NOV2016:00:00:00.000,Y,5,1,1,End of Course,Resident,Overall,Ov,14,Hi,3,So,Mi,Po,1,0,3,216477,5,Statement,28NOV2016:00:00:00.000,N,412,412,67,5,0,0,"all multiple choice tests provide the most basic form of grasping the actual material. It's much easier to recognize the best out of four options. However, it is more difficult to recall the information with a fill in the blank type format, matching, etc. I'm not saying I didn't pr",20161024,24OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50143,FAA50143,AIR TRAFFIC BASICS (EN ROUTE),90,AMA-500,AMA-513,COURSE,RES,Y,N,,102973,24OCT2016:00:00:00.000,29NOV2016:00:00:00.000,Y,N,,0.948717,0.947761,1,19,37,0.513513,1161123425,23NOV2016:00:00:00.000,28NOV2016:00:00:00.000,Y,5,0.6875,5,End of Course,Resident,Course Curricul,Th,5,Ma,4,So,Mi,Ne,0,1,4,216497,6,Statement,28NOV2016:00:00:00.000,N,198,198,32,2,0,0,Some things in our books were out dated and some videos were watched were many years old. The ATC BASICS practice exam available online often had outdated and sometimes absolutely false information.,20161024,24OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50143,FAA50143,AIR TRAFFIC BASICS (EN ROUTE),90,AMA-500,AMA-513,COURSE,RES,Y,N,,102973,24OCT2016:00:00:00.000,29NOV2016:00:00:00.000,Y,N,,0.948717,0.947761,1,19,37,0.513513,1161123425,23NOV2016:00:00:00.000,28NOV2016:00:00:00.000,Y,5,0.6875,9,End of Course,Resident,Course Curricul,Th,9,Ap,5,Di,No,Ne,0,1,5,216498,6,Statement,28NOV2016:00:00:00.000,N,116,116,20,1,0,0,With the sheer volume of information that we are required to know more time to study would have helped tremendously.,20161024,24OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96950,04OCT2016:00:00:00.000,30DEC2016:00:00:00.000,Y,N,,0.90689,0.910447,1,39,68,0.573529,1161130389,30NOV2016:00:00:00.000,28DEC2016:00:00:00.000,Y,28,0.8125,9,End of Course,Resident,Course Curricul,Th,9,Ap,6,St,St,Ne,0,1,6,219970,5,Statement,28DEC2016:00:00:00.000,N,60,60,11,1,0,0,Should have spent more time in Radar Labs vs doing bookwork.,20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96950,04OCT2016:00:00:00.000,30DEC2016:00:00:00.000,Y,N,,0.90689,0.910447,1,39,68,0.573529,1161130389,30NOV2016:00:00:00.000,28DEC2016:00:00:00.000,Y,28,0.8125,1,End of Course,Resident,Course Curricul,Th,10,Un,4,So,Mi,Ne,0,1,4,219971,5,Statement,28DEC2016:00:00:00.000,N,154,154,21,1,0,0,"The course facilitated rapid ingestion of massive amounts of information, with comparably little time understanding through application in the Radar Labs.",20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96957,20OCT2016:00:00:00.000,18JAN2017:00:00:00.000,Y,N,,0.928571,0.951127,1,40,55,0.727272,1161212272,12DEC2016:00:00:00.000,13JAN2017:00:00:00.000,Y,32,0.8125,9,End of Course,Resident,Course Curricul,Th,9,Ap,4,So,Mi,Ne,0,1,4,221333,4,Statement,13JAN2017:00:00:00.000,N,122,122,21,1,0,0,I believe the course was paced a little too quickly to truly grasp the fundamentals of becoming an Air Traffic Controller.,20161020,20OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96957,20OCT2016:00:00:00.000,18JAN2017:00:00:00.000,Y,N,,0.928571,0.951127,1,40,55,0.727272,1161212272,12DEC2016:00:00:00.000,13JAN2017:00:00:00.000,Y,32,0.8125,1,End of Course,Resident,Overall,Ov,14,Hi,4,So,Mi,Ne,0,1,4,221334,4,Statement,13JAN2017:00:00:00.000,N,218,218,42,1,0,0,"I believe if we were to have at least one more week of radar lab scenarios, the entire class would have felt a little better going into the evaluations and too not worried about whether or not we understand what to do.",20161020,20OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,102966,31OCT2016:00:00:00.000,27JAN2017:00:00:00.000,Y,N,,0.956912,0.981273,1,45,71,0.633802,1161130374,30NOV2016:00:00:00.000,12DEC2016:00:00:00.000,Y,12,0.714285,1,Intermediate Co,Intermedia,Course Curricul,Th,4,Cl,5,Di,No,Ne,0,1,5,218153,6,Statement,12DEC2016:00:00:00.000,N,326,326,64,3,0,0,Mostly due to the lack of time running scenarios (11 Days). I always felt I was trying to catch up to the problem from before. I would suggest instead of cramming the whole book in before scenarios begin is to either review the chapter a day prior to running the scenario or once yo,20161031,31OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,Y
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96950,04OCT2016:00:00:00.000,30DEC2016:00:00:00.000,Y,N,,0.90689,0.910447,1,39,68,0.573529,1161130389,30NOV2016:00:00:00.000,28DEC2016:00:00:00.000,Y,28,0.8125,1,End of Course,Resident,Overall,Ov,14,Hi,4,So,Mi,Ne,0,1,4,219972,5,Statement,28DEC2016:00:00:00.000,N,578,578,99,4,0,0,"The modus operandi of the Academy is rapid ingestion of massive amounts of information, with relatively little time to become familiar with application of those procedures in the Radar Lab. Overwhelming the students day after day seems like a poor approach to comprehension. A gradu",20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96957,20OCT2016:00:00:00.000,18JAN2017:00:00:00.000,Y,N,,0.928571,0.951127,1,40,55,0.727272,1161212278,12DEC2016:00:00:00.000,13JAN2017:00:00:00.000,Y,32,0.9375,9,End of Course,Resident,Course Curricul,Th,9,Ap,4,So,Mi,Ne,0,1,4,221281,3,Statement,13JAN2017:00:00:00.000,N,15,15,3,1,0,0,Needs more time,20161020,20OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,102966,31OCT2016:00:00:00.000,27JAN2017:00:00:00.000,Y,N,,0.956912,0.981273,1,45,71,0.633802,1161130374,30NOV2016:00:00:00.000,12DEC2016:00:00:00.000,Y,12,0.714285,2,Intermediate Co,Intermedia,Course Curricul,Th,6,,5,Di,No,Ne,0,1,5,218154,6,Statement,12DEC2016:00:00:00.000,N,129,129,25,1,0,0,"Being that we went through the whole book before scenarios, at least for me it was hard to remember all the materials in the book",20161031,31OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,Y
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,102966,31OCT2016:00:00:00.000,27JAN2017:00:00:00.000,Y,N,,0.956912,0.981273,1,45,71,0.633802,1161130374,30NOV2016:00:00:00.000,12DEC2016:00:00:00.000,Y,12,0.714285,2,Intermediate Co,Intermedia,Course Curricul,Th,9,,6,St,St,Ne,0,1,6,218155,6,Statement,12DEC2016:00:00:00.000,N,170,170,34,2,0,0,"I'm sure a lot of people comment on needing for time, but I wish we had more time...Instead of spending a month learning basics I wish some of the time went to non radar.",20161031,31OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,Y
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,102966,31OCT2016:00:00:00.000,27JAN2017:00:00:00.000,Y,N,,0.956912,0.981273,1,45,71,0.633802,1161130374,30NOV2016:00:00:00.000,12DEC2016:00:00:00.000,Y,12,0.714285,2,Intermediate Co,Intermedia,Overall,Ov,14,,5,Di,No,Ne,0,1,5,218156,6,Statement,12DEC2016:00:00:00.000,N,127,127,25,1,0,0,"Having it be so short, I really felt rushed and confused at times with the scenarios being ran I always felt a few days behind.",20161031,31OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,Y
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,102966,31OCT2016:00:00:00.000,27JAN2017:00:00:00.000,Y,N,,0.956912,0.981273,1,45,71,0.633802,1161130375,30NOV2016:00:00:00.000,12DEC2016:00:00:00.000,Y,12,1,1,Intermediate Co,Intermedia,Course Curricul,Th,5,,3,So,Mi,Po,1,0,3,218148,4,Statement,12DEC2016:00:00:00.000,N,117,117,21,1,0,0,Many of the strips need to be updated with ICAO identifiers and had plenty of strips where manual entry was necessary,20161031,31OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,Y
15300089,FAA15300089,TARGETS INSTRUMENT PROCEDURE DESIGN FOR TERPS,90,AMA-800,AMA-800,COURSE,RES,Y,N,,106254,17OCT2016:00:00:00.000,18OCT2016:00:00:00.000,Y,N,,0.971014,1,0.851851,14,28,0.5,1170116029,16JAN2017:00:00:00.000,30JAN2017:00:00:00.000,Y,14,0.75,3,Post Course,Student,Course Relevanc,I,1,Ap,7,No,No,No,,,7,222904,4,Statement,30JAN2017:00:00:00.000,N,53,53,11,1,0,0,Have not yet had a need to use TARGETS for departures,20161017,17OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
15300089,FAA15300089,TARGETS INSTRUMENT PROCEDURE DESIGN FOR TERPS,90,AMA-800,AMA-800,COURSE,RES,Y,N,,106254,17OCT2016:00:00:00.000,18OCT2016:00:00:00.000,Y,N,,0.971014,1,0.851851,14,28,0.5,1170116029,16JAN2017:00:00:00.000,30JAN2017:00:00:00.000,Y,14,0.75,3,Post Course,Student,Course Relevanc,Th,4,Im,6,St,St,Ne,0,1,6,222905,4,Statement,30JAN2017:00:00:00.000,N,280,280,54,3,0,0,"TARGETS is a tool. My skills do not require a ""tool"" to be effective. It simply makes it easier. If your skill is based on use of a tool as opposed to actually KNOWING the criteria then well, you are why Instrument Flight procedures is in such a poor state of expertise these days",20161017,17OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
15300089,FAA15300089,TARGETS INSTRUMENT PROCEDURE DESIGN FOR TERPS,90,AMA-800,AMA-800,COURSE,RES,Y,N,,106254,17OCT2016:00:00:00.000,18OCT2016:00:00:00.000,Y,N,,0.971014,1,0.851851,14,28,0.5,1170116035,16JAN2017:00:00:00.000,30JAN2017:00:00:00.000,Y,14,0.5,3,Post Course,Student,Course Relevanc,I,1,Ap,5,Di,No,Ne,0,1,5,222902,2,Statement,30JAN2017:00:00:00.000,N,134,134,24,1,0,0,"Training was for Targets Departures, not something we use a lot in the FPT but is a building block for future training for approaches.",20161017,17OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
15300089,FAA15300089,TARGETS INSTRUMENT PROCEDURE DESIGN FOR TERPS,90,AMA-800,AMA-800,COURSE,RES,Y,N,,106254,17OCT2016:00:00:00.000,18OCT2016:00:00:00.000,Y,N,,0.971014,1,0.851851,14,28,0.5,1170116035,16JAN2017:00:00:00.000,30JAN2017:00:00:00.000,Y,14,0.5,3,Post Course,Student,Course Relevanc,Th,4,Im,4,So,Mi,Ne,0,1,4,222903,2,Statement,30JAN2017:00:00:00.000,N,26,26,5,1,0,0,Again having needed it yet,20161017,17OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50046,FAA50046,INITIAL TOWER CAB TRAINING,30,AMA-500,AMA-513,COURSE,RES,Y,N,,102888,28OCT2016:00:00:00.000,21DEC2016:00:00:00.000,Y,N,,0.939879,0.948,0.76923,37,66,0.560606,1161117486,17NOV2016:00:00:00.000,16DEC2016:00:00:00.000,Y,29,1,5,End of Course,Resident,Course Curricul,Th,5,Ma,3,So,Mi,Po,1,0,3,219000,4,Statement,16DEC2016:00:00:00.000,N,222,222,35,2,0,0,"The ground control crossing coordination phraseology was changed halfway through the lab exercises. I am unsure if this was because the procedure was changed, or if because the course materials were out of date originally.",20161028,28OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50046,FAA50046,INITIAL TOWER CAB TRAINING,30,AMA-500,AMA-513,COURSE,RES,Y,N,,102888,28OCT2016:00:00:00.000,21DEC2016:00:00:00.000,Y,N,,0.939879,0.948,0.76923,37,66,0.560606,1161117486,17NOV2016:00:00:00.000,16DEC2016:00:00:00.000,Y,29,1,1,End of Course,Resident,Performance Tes,Th,11,La,2,Ag,No,Po,1,0,2,219001,4,Statement,16DEC2016:00:00:00.000,N,150,150,24,2,0,0,"In my opinion, monitor positions should be randomized more effectively. Many of my monitor positions were spent monitoring the same one or two people.",20161028,28OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50046,FAA50046,INITIAL TOWER CAB TRAINING,30,AMA-500,AMA-513,COURSE,RES,Y,N,,102888,28OCT2016:00:00:00.000,21DEC2016:00:00:00.000,Y,N,,0.939879,0.948,0.76923,37,66,0.560606,1161117490,17NOV2016:00:00:00.000,16DEC2016:00:00:00.000,Y,29,0.6875,1,End of Course,Resident,Performance Tes,Th,11,La,5,Di,No,Ne,0,1,5,219010,5,Statement,16DEC2016:00:00:00.000,N,89,89,15,1,0,0,Lab time should be broken up by classroom instruction to re iterated rules and standards.,20161028,28OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50046,FAA50046,INITIAL TOWER CAB TRAINING,30,AMA-500,AMA-513,COURSE,RES,Y,N,,102888,28OCT2016:00:00:00.000,21DEC2016:00:00:00.000,Y,N,,0.939879,0.948,0.76923,37,66,0.560606,1161117490,17NOV2016:00:00:00.000,16DEC2016:00:00:00.000,Y,29,0.6875,1,End of Course,Resident,Performance Tes,Th,13,Ev,5,Di,No,Ne,0,1,5,219011,5,Statement,16DEC2016:00:00:00.000,N,229,229,41,1,0,0,"some contractor instructors are more concerned with you doing the problem how they did it at there ""old facility"" and not on meeting the standard or letting you work the problem in an approved way that does not match their style.",20161028,28OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50046,FAA50046,INITIAL TOWER CAB TRAINING,30,AMA-500,AMA-513,COURSE,RES,Y,N,,102888,28OCT2016:00:00:00.000,21DEC2016:00:00:00.000,Y,N,,0.939879,0.948,0.76923,37,66,0.560606,1161117490,17NOV2016:00:00:00.000,16DEC2016:00:00:00.000,Y,29,0.6875,1,End of Course,Resident,Overall,Ov,14,Hi,5,Di,No,Ne,0,1,5,219012,5,Statement,16DEC2016:00:00:00.000,N,493,493,93,4,0,0,some instructors want you to run the problem a certain way and will contradict what the lead instructors have taught. others will tell you what to do the entire problem even when you were not having an issue maintain separation. from that point on you are not learning anything and,20161028,28OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50046,FAA50046,INITIAL TOWER CAB TRAINING,30,AMA-500,AMA-513,COURSE,RES,Y,N,,102888,28OCT2016:00:00:00.000,21DEC2016:00:00:00.000,Y,N,,0.939879,0.948,0.76923,37,66,0.560606,1161117490,17NOV2016:00:00:00.000,16DEC2016:00:00:00.000,Y,29,0.6875,9,End of Course,Resident,None,Th,22,,6,St,St,Ne,0,1,6,219013,5,Statement,16DEC2016:00:00:00.000,N,122,122,22,1,0,0,"lots of problems with voice recognition, some screens are too dim to use in a scenario others have very washed out colors.",20161028,28OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50046,FAA50046,INITIAL TOWER CAB TRAINING,30,AMA-500,AMA-513,COURSE,RES,Y,N,,102888,28OCT2016:00:00:00.000,21DEC2016:00:00:00.000,Y,N,,0.939879,0.948,0.76923,37,66,0.560606,1161117490,17NOV2016:00:00:00.000,16DEC2016:00:00:00.000,Y,29,0.6875,9,End of Course,Resident,None,Th,24,,5,Di,No,Ne,0,1,5,219014,5,Statement,16DEC2016:00:00:00.000,N,264,264,48,2,0,0,"I do not think the labs provide a good simulation of real life, the depth perception and visibility are not similar to what I am used to. on some labs you can barely see the person on short final and the aircraft performance and characteristics were not realistic.",20161028,28OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50046,FAA50046,INITIAL TOWER CAB TRAINING,30,AMA-500,AMA-513,COURSE,RES,Y,N,,102888,28OCT2016:00:00:00.000,21DEC2016:00:00:00.000,Y,N,,0.939879,0.948,0.76923,37,66,0.560606,1161117491,17NOV2016:00:00:00.000,16DEC2016:00:00:00.000,Y,29,0.846153,5,End of Course,Resident,Course Curricul,Th,5,Ma,4,So,Mi,Ne,0,1,4,218992,5,Statement,16DEC2016:00:00:00.000,N,94,94,16,1,0,0,Some parts of the lesson plans contradicted what we were being taught because of rule changes.,20161028,28OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40691001,FAA40691001,(UNDER DEVELOPMENT)  ASR-11,90,AMA-400,AMA-414,COURSE,RES,Y,N,,104587,03OCT2016:00:00:00.000,22NOV2016:00:00:00.000,Y,N,,0.945454,0.965517,0.897959,17,21,0.809523,1161122271,22NOV2016:00:00:00.000,22NOV2016:00:00:00.000,Y,0,0.8,1,End of Course,Resident,Performance Tes,Th,11,La,1,St,St,Po,1,0,1,216096,7,Statement,22NOV2016:00:00:00.000,N,97,97,14,1,0,0,"Instructor did an excellent job making sure all students learned and understood, lab requirements",20161003,03OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40691001,FAA40691001,(UNDER DEVELOPMENT)  ASR-11,90,AMA-400,AMA-414,COURSE,RES,Y,N,,104587,03OCT2016:00:00:00.000,22NOV2016:00:00:00.000,Y,N,,0.945454,0.965517,0.897959,17,21,0.809523,1161122271,22NOV2016:00:00:00.000,22NOV2016:00:00:00.000,Y,0,0.8,1,End of Course,Resident,Performance Tes,Th,12,As,3,So,Mi,Po,1,0,3,216097,7,Statement,22NOV2016:00:00:00.000,N,137,137,24,1,0,0,There were a couple questions that the instructor could not provide reference to a Hanbbook or TIBs as where the answer was derived from.,20161003,03OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40691001,FAA40691001,(UNDER DEVELOPMENT)  ASR-11,90,AMA-400,AMA-414,COURSE,RES,Y,N,,104587,03OCT2016:00:00:00.000,22NOV2016:00:00:00.000,Y,N,,0.945454,0.965517,0.897959,17,21,0.809523,1161122272,22NOV2016:00:00:00.000,22NOV2016:00:00:00.000,Y,0,1,3,End of Course,Resident,Delivery,Th,3,In,3,So,Mi,Po,1,0,3,216066,8,Statement,22NOV2016:00:00:00.000,N,90,90,13,2,0,0,Both instructors answered questions. I thought Robert was a little less personable though.,20161003,03OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40691001,FAA40691001,(UNDER DEVELOPMENT)  ASR-11,90,AMA-400,AMA-414,COURSE,RES,Y,N,,104587,03OCT2016:00:00:00.000,22NOV2016:00:00:00.000,Y,N,,0.945454,0.965517,0.897959,17,21,0.809523,1161122272,22NOV2016:00:00:00.000,22NOV2016:00:00:00.000,Y,0,1,5,End of Course,Resident,Course Curricul,Th,5,Ma,3,So,Mi,Po,1,0,3,216067,8,Statement,22NOV2016:00:00:00.000,N,54,54,10,1,0,0,Their were some out of date references here and there.,20161003,03OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40691001,FAA40691001,(UNDER DEVELOPMENT)  ASR-11,90,AMA-400,AMA-414,COURSE,RES,Y,N,,104587,03OCT2016:00:00:00.000,22NOV2016:00:00:00.000,Y,N,,0.945454,0.965517,0.897959,17,21,0.809523,1161122272,22NOV2016:00:00:00.000,22NOV2016:00:00:00.000,Y,0,1,6,End of Course,Resident,Course Curricul,Th,6,Ma,3,So,Mi,Po,1,0,3,216068,8,Statement,22NOV2016:00:00:00.000,N,150,150,22,1,0,0,Because of some formatting issues the page numbers in the student guides and the exercise book were significantly corrupted making studying difficult.,20161003,03OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,102966,31OCT2016:00:00:00.000,27JAN2017:00:00:00.000,Y,N,,0.956912,0.981273,1,45,71,0.633802,1170110028,10JAN2017:00:00:00.000,25JAN2017:00:00:00.000,Y,15,1,1,End of Course,Resident,Performance Tes,Th,12,As,3,So,Mi,Po,1,0,3,222123,2,Statement,25JAN2017:00:00:00.000,N,213,213,36,3,0,0,the non-scenario tests tend to seem less important due to the low point values. I think that effects the way that some students study. They somewhat ignore the tests with lower point values for studying scenarios.,20161031,31OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,Y
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,102966,31OCT2016:00:00:00.000,27JAN2017:00:00:00.000,Y,N,,0.956912,0.981273,1,45,71,0.633802,1170110028,10JAN2017:00:00:00.000,25JAN2017:00:00:00.000,Y,15,1,9,End of Course,Resident,None,Th,22,,2,Ag,No,Po,1,0,2,222124,2,Statement,25JAN2017:00:00:00.000,N,211,211,37,2,0,0,"There were a few times when the equipment experienced bugs or wouldn't start. That being said, the people responsible for getting it back running properly were very fast at getting us back where we needed to be.",20161031,31OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,Y
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,102966,31OCT2016:00:00:00.000,27JAN2017:00:00:00.000,Y,N,,0.956912,0.981273,1,45,71,0.633802,1170110033,10JAN2017:00:00:00.000,25JAN2017:00:00:00.000,Y,15,1,9,End of Course,Resident,Course Curricul,Th,9,Ap,3,So,Mi,Po,1,0,3,222125,2,Statement,25JAN2017:00:00:00.000,N,123,123,23,3,0,0,Very fast paced program. a lot of information to learn in very little time. more time to learn the material would be great.,20161031,31OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,Y
40691001,FAA40691001,(UNDER DEVELOPMENT)  ASR-11,90,AMA-400,AMA-414,COURSE,RES,Y,N,,104587,03OCT2016:00:00:00.000,22NOV2016:00:00:00.000,Y,N,,0.945454,0.965517,0.897959,17,21,0.809523,1161122272,22NOV2016:00:00:00.000,22NOV2016:00:00:00.000,Y,0,1,1,End of Course,Resident,Performance Tes,Th,11,La,1,St,St,Po,1,0,1,216069,8,Statement,22NOV2016:00:00:00.000,N,161,161,24,3,0,0,Lab was very well done. It supported and reinforced lecture. The lab proficiencies were challenging but really gave you confidence about maintaining your system.,20161003,03OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40691001,FAA40691001,(UNDER DEVELOPMENT)  ASR-11,90,AMA-400,AMA-414,COURSE,RES,Y,N,,104587,03OCT2016:00:00:00.000,22NOV2016:00:00:00.000,Y,N,,0.945454,0.965517,0.897959,17,21,0.809523,1161122272,22NOV2016:00:00:00.000,22NOV2016:00:00:00.000,Y,0,1,1,End of Course,Resident,Performance Tes,Th,13,Ev,1,St,St,Po,1,0,1,216070,8,Statement,22NOV2016:00:00:00.000,N,76,76,13,1,0,0,"Like I said, the lab proficiencies were challenging and tested us very well.",20161003,03OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40691001,FAA40691001,(UNDER DEVELOPMENT)  ASR-11,90,AMA-400,AMA-414,COURSE,RES,Y,N,,104587,03OCT2016:00:00:00.000,22NOV2016:00:00:00.000,Y,N,,0.945454,0.965517,0.897959,17,21,0.809523,1161122272,22NOV2016:00:00:00.000,22NOV2016:00:00:00.000,Y,0,1,9,End of Course,Resident,None,Th,21,,1,St,St,Po,1,0,1,216071,8,Statement,22NOV2016:00:00:00.000,N,56,56,8,2,0,0,Good test equipment. The proficiencies tested them well.,20161003,03OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,102966,31OCT2016:00:00:00.000,27JAN2017:00:00:00.000,Y,N,,0.956912,0.981273,1,45,71,0.633802,1170110029,10JAN2017:00:00:00.000,25JAN2017:00:00:00.000,Y,15,1,9,End of Course,Resident,Course Curricul,Th,9,Ap,3,So,Mi,Po,1,0,3,222136,3,Statement,25JAN2017:00:00:00.000,N,171,171,33,1,0,0,"Some areas were a little too fast for me personally, I probably would have benefited from a little more time in Non-Radar but I understand why the course is the way it is.",20161031,31OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,Y
